1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
1,0,0,0,1,0,1,0,5,2,0,1,0,1,0,1,7,0,0,1
1,0,0,1,1,0,1,1,1,1,10,1,0,1,0,1,0,0,0,1
1,0,1,1,1,0,0,0,1,3,0,0,0,1,0,1,0,0,0,1
1,0,0,0,1,1,1,0,1,1,0,1,1,1,10,1,1,0,0,1
1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1
1,0,0,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,10,10,1,10,1,0,5,0,0,0,0,0,1
1,1,8,1,1,0,0,10,10,0,0,0,0,5,5,0,0,0,0,1
1,1,9,0,0,0,0,5,0,0,0,0,0,5,5,5,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
