1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,0,7,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
1,1,1,1,0,0,0,0,0,0,0,1,0,5,0,6,0,0,0,1
1,0,1,0,0,0,0,0,0,1,1,1,8,8,8,8,8,1,8,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
1,0,1,0,0,0,0,0,0,0,2,1,3,1,0,0,0,6,0,1
1,0,1,9,0,8,8,8,8,8,8,1,0,1,1,0,0,1,0,1
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1,0,1,0,0,0,0,7,0,0,0,1,0,1,1,0,0,1,0,1
1,0,1,0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,0,5,0,7,7,0,7,0,1,9,0,0,0,0,0,9,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
