1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,7,1
1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1
1,3,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1
1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1
1,0,0,0,0,8,1,6,0,0,0,0,1,5,0,0,0,0,0,1
1,1,1,9,1,1,1,1,8,8,8,8,1,1,1,1,1,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,1,1,0,1,1,8,1,0,0,1,0,0,0,1
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1,2,0,0,5,0,1,0,0,0,1,0,0,9,9,1,0,0,0,1
1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1
