1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,1
1,0,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,1
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1
1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1
1,4,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,3,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
