1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,1,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,1,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,10,1
1,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,10,10,1
1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,10,10,1
1,0,0,0,0,0,1,0,1,0,10,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,1,0,1,0,10,0,0,0,0,1,0,10,10,1
1,0,0,0,0,1,0,0,0,0,10,0,0,0,0,1,0,10,10,1
1,0,2,0,5,1,0,0,0,0,10,0,0,0,7,1,9,10,10,1
1,1,1,1,1,1,9,9,9,1,1,1,1,1,1,1,1,1,1,1
