1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1
1,0,0,0,0,0,0,0,0,10,1,0,0,1,7,1,1,0,3,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
1,8,8,0,0,0,0,1,0,0,0,1,1,1,8,1,1,10,0,1
1,0,0,0,9,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,8,1
1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,9,1,0,0,1
1,0,0,7,0,5,6,0,0,0,0,0,0,1,1,8,1,0,8,1
1,7,0,1,1,1,1,1,1,8,8,1,0,1,1,0,0,0,8,1
1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,1
1,0,0,0,0,0,1,1,1,8,8,1,0,0,1,10,10,10,1,1
1,0,0,0,0,0,1,1,0,0,0,1,8,0,1,0,0,0,1,1
1,2,5,0,7,0,1,1,0,0,0,7,7,0,0,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
