1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,2,1
1,0,1,1,1,1,1,1,10,1,1,1,1,10,1,1,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,1,1,1,1,1,0,0,0,1,10,1,0,0,0,0,0,0,0,1
1,1,1,1,0,0,0,0,0,1,5,1,0,1,1,1,1,1,0,1
1,1,1,1,0,10,0,0,0,1,1,1,0,1,1,1,1,1,0,1
1,1,1,1,1,10,0,7,0,0,1,0,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,1
1,1,1,1,1,10,1,1,1,10,1,1,1,1,1,1,1,1,1,1
