1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,6,6,0,0,0,0,0,1,0,0,0,0,3,1
1,0,0,0,0,0,6,6,0,0,0,0,0,1,0,0,0,0,1,1
1,0,0,0,1,1,1,1,1,1,1,8,8,1,0,1,7,0,0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1,0,0,0,0,5,5,0,0,0,1,0,0,1,0,1,8,0,0,1
1,0,0,0,0,5,5,0,0,0,1,0,0,0,0,1,9,0,0,1
1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1,1,0,1,9,1,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,2,0,0,5,1,1,1,5,0,0,0,0,0,0,0,0,0,7,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
